idx_feat_u,x,y,idx_part_u,idx_vert_u,vert_type,idx_feat_f,dist_feat_f,d,az,iF,interface,linkL,linkR,lengthL,lengthR,segmentL,segmentR,azimuthL,azimuthR,newvar,newflamvar
2,-98512.0,-102255.0,2011,348,4,1,284.29737951659,286.2167011199731,63.43494882292201,1,1,1,1,16.15549442140351,48.76474136094644,21,22,248.19859051364818,61.858398767738265,245811.0,1
2,-98527.0,-102261.0,2011,349,4,1,297.8355250805384,300.4663042672173,101.90830006131756,1,1,1,1,9.486832980505138,16.15549442140351,21,22,251.565051177078,68.19859051364818,245811.0,1
2,-98536.0,-102264.0,2011,350,4,1,305.60104711862493,308.6907837950463,101.01872390399892,1,1,1,1,8.94427190999916,9.486832980505138,21,22,206.56505117707795,71.56505117707799,245811.0,1
2,-98540.0,-102272.0,2011,351,4,1,311.20732639190874,311.20732639190874,99.43205502673486,1,1,1,1,9.486832980505138,8.94427190999916,21,22,198.43494882292202,26.56505117707799,245811.0,1
2,-98543.0,-102281.0,2011,352,4,1,312.8322234041755,312.8322234041755,97.71567356354848,1,1,1,1,20.8806130178211,9.486832980505138,21,22,106.69924423399361,18.434948822922006,245811.0,1
2,-98523.0,-102287.0,2011,353,4,1,292.2259399848001,292.2259399848001,97.07637817763683,1,1,1,1,14.866068747318506,20.8806130178211,21,22,109.65382405805333,286.6992442339936,245811.0,1
2,-98509.0,-102292.0,2011,354,4,1,277.73548566936853,277.73548566936853,96.40853657971296,1,1,1,1,6.4031242374328485,14.866068747318506,21,22,128.65980825409008,289.6538240580533,245811.0,1
2,-98504.0,-102296.0,2011,355,4,1,272.3416971379888,272.3416971379888,95.68965934978915,1,1,1,1,4.47213595499958,6.4031242374328485,21,22,153.43494882292208,308.6598082540901,245811.0,1
2,-98502.0,-102300.0,2011,356,4,1,269.9814808463721,269.9814808463721,94.88700983492151,1,1,1,1,9.219544457292887,4.47213595499958,21,22,167.47119229084848,333.434948822922,245811.0,1
2,-98500.0,-102309.0,2011,357,4,1,266.62708039507163,266.62708039507163,105.4435909821876,1,1,1,1,9.0,9.219544457292887,21,22,180.0,347.47119229084853,245811.0,1
2,-98500.0,-102318.0,2011,358,4,1,264.372842780797,264.372842780797,103.56316980050241,1,1,1,1,10.0,9.0,21,22,180.0,0.0,245811.0,1
2,-98500.0,-102328.0,2011,359,4,1,262.20793275566626,262.20793275566626,101.43849421677938,1,1,1,1,20.8806130178211,10.0,21,22,163.30075576600638,0.0,245811.0,1
2,-98494.0,-102348.0,2011,360,4,1,253.03161857759991,253.03161857759991,97.26544689983913,1,1,1,1,17.4928556845359,20.8806130178211,21,22,239.03624346792648,343.3007557660064,245811.0,1
2,-98509.0,-102357.0,2011,361,4,1,266.9925092582187,266.9925092582187,94.94185504917334,1,1,1,1,3.605551275463989,17.4928556845359,21,22,236.30993247402026,59.03624346792648,245811.0,1
2,-98512.0,-102359.0,2011,362,4,1,269.3120866207085,269.3120866207085,112.94717232452686,1,1,1,1,35.510561809129406,3.605551275463989,21,22,170.27242144859838,56.309932474020194,245811.0,1
2,-98506.0,-102394.0,2011,363,4,1,251.9206224190469,251.9206224190469,106.13284053048537,1,1,1,1,34.132096331752024,35.510561809129406,21,22,185.04245106917094,350.2724214485984,245811.0,1
2,-98509.0,-102428.0,2011,364,3,1,247.63077353188558,247.63077353188558,98.35915336501387,1,1,1,1,26.019223662515376,34.132096331752024,21,22,182.20259816176576,5.0424510691708955,245811.0,1
2,-98510.0,-102454.0,2011,365,3,1,246.20316813558676,246.20316813558676,92.32781508904118,1,1,1,1,4.123105625617661,26.019223662515376,21,22,194.03624346792654,2.2025981617658186,245811.0,1
2,-98511.0,-102458.0,2011,366,3,1,247.07286374670934,247.07286374670934,91.39152665254784,1,1,1,1,10.63014581273465,4.123105625617661,21,22,228.81407483429038,14.036243467926484,245811.0,1
2,-98519.0,-102465.0,2011,367,4,1,255.0019607767752,255.0019607767752,89.77531182037549,1,1,1,1,7.280109889280518,10.63014581273465,21,22,164.0546040990772,48.81407483429037,245811.0,1
2,-98517.0,-102472.0,2011,368,4,1,253.12645061312736,253.12645061312736,88.18887920780928,1,1,1,1,9.848857801796104,7.280109889280518,21,22,246.03751102542176,344.0546040990771,245811.0,1
2,-98526.0,-102476.0,2011,369,4,1,262.2746651889961,262.2746651889961,87.37759853945889,1,1,1,1,12.529964086141668,9.848857801796104,21,22,241.3895403340348,66.03751102542182,245811.0,1
2,-98537.0,-102482.0,2011,370,4,1,273.59276306218334,273.59276306218334,86.22771639062016,1,1,1,1,17.88854381999832,12.529964086141668,21,22,243.43494882292194,61.38954033403479,245811.0,1
2,-98553.0,-102490.0,2011,371,4,1,290.1671931835162,290.1671931835162,84.85920207146602,1,1,1,1,27.51363298439521,17.88854381999832,21,22,160.90650799951436,63.43494882292201,245811.0,1
2,-98544.0,-102516.0,2011,372,4,1,284.787640181241,284.787640181241,79.47921568612567,1,1,1,1,10.198039027185569,27.51363298439521,21,22,168.6900675259798,340.9065079995144,245811.0,1
2,-98542.0,-102526.0,2011,373,4,1,284.829773724588,284.829773724588,77.42755499577245,1,1,1,1,13.038404810405298,10.198039027185569,21,22,175.60129464500443,348.69006752597977,245811.0,1
2,-98541.0,-102539.0,2011,374,4,1,286.9738664059848,286.9738664059848,74.8499467895318,1,1,1,1,2.0,13.038404810405298,21,22,180.0,355.60129464500443,245811.0,1
2,-98541.0,-102541.0,2011,375,4,1,287.5030434621519,287.5030434621519,74.46522138476666,1,1,1,1,2.0,2.0,21,22,90.0,0.0,245811.0,1
2,-98539.0,-102541.0,2011,376,4,1,285.57660968643773,285.57660968643773,74.35775354279127,1,1,1,1,12.165525060596439,2.0,21,22,80.53767779197437,270.0,245811.0,1
2,-98527.0,-102539.0,2011,377,4,1,273.4849173172078,273.4849173172078,74.08338148465982,1,1,1,1,45.044422518220834,12.165525060596439,21,22,177.4551956201869,260.53767779197443,245811.0,1
2,-98525.0,-102584.0,2011,378,4,1,287.2646863086377,287.2646863086377,65.30844183652194,1,1,1,1,44.553338819890925,45.044422518220834,21,22,189.03948280335518,357.4551956201869,245811.0,1
2,-98532.0,-102628.0,2011,379,4,1,314.1973901864877,314.1973901864877,58.53585636913423,1,1,1,1,10.198039027185569,44.553338819890925,21,22,191.30993247402017,9.039482803355122,245811.0,1
2,-98534.0,-102638.0,2011,380,4,1,321.21021154378013,321.21021154378013,57.20046872738077,1,1,1,1,41.182520563948,10.198039027185569,21,22,150.94539590092288,11.309932474020195,245811.0,1
2,-98514.0,-102674.0,2011,381,4,1,324.6074552440224,324.6074552440224,53.51842270201472,1,1,1,1,5.0,41.182520563948,21,22,143.13010235415598,330.9453959009229,245811.0,1
2,-98511.0,-102678.0,2011,382,4,1,324.6120761770886,324.6120761770886,52.63588114721506,1,1,1,1,8.54400374531753,5.0,21,22,159.4439547804165,323.13010235415595,245811.0,1
2,-98508.0,-102686.0,2011,383,4,1,327.1849629796577,327.1849629796577,51.20344790169182,1,1,1,1,2.23606797749979,8.54400374531753,21,22,153.43494882292208,339.44395478041656,245811.0,1
2,-98507.0,-102688.0,2011,384,4,1,327.6659884699662,327.6659884699662,50.82132136890328,1,1,1,1,6.4031242374328485,2.23606797749979,21,22,231.34019174590992,333.434948822922,245811.0,1
2,-98512.0,-102692.0,2011,385,5,1,334.0688551780905,-1.0,-1.0,-1,0,1,1,43.08131845707603,6.4031242374328485,21,22,158.19859051364818,51.34019174590992,245811.0,1
2,-98496.0,-102732.0,2011,386,4,1,349.35655139126845,349.35655139126845,44.072214225538325,1,1,1,1,473.0,43.08131845707603,21,22,270.0,338.1985905136482,245811.0,1
2,-98969.0,-102732.0,2011,387,5,1,754.2207899547718,754.2207899547718,69.18610773063074,1,1,1,1,84.0,473.0,21,22,0.0,90.0,245811.0,1
2,-98969.0,-102648.0,2011,388,5,1,728.6158109731081,-1.0,-1.0,-1,0,0,1,46.04345773288535,84.0,-1,22,124.38034472384481,180.0,245811.0,1
2,-98931.0,-102674.0,2011,389,5,1,699.2774842650091,-1.0,-1.0,-1,0,0,0,17.029386365926403,46.04345773288535,-1,-1,40.23635830927382,304.38034472384487,245811.0,1
2,-98920.0,-102661.0,2011,390,5,1,684.9416033502418,-1.0,-1.0,-1,0,0,0,5.830951894845301,17.029386365926403,-1,-1,30.963756532073518,220.2363583092738,245811.0,1
2,-98917.0,-102656.0,2011,391,5,1,680.6416090719109,-1.0,-1.0,-1,0,0,0,7.0,5.830951894845301,-1,-1,0.0,210.96375653207352,245811.0,1
2,-98917.0,-102649.0,2011,392,5,1,678.7002283777426,-1.0,-1.0,-1,0,0,0,7.280109889280518,7.0,-1,-1,344.0546040990771,180.0,245811.0,1
2,-98919.0,-102642.0,2011,393,5,1,678.7554787992507,-1.0,-1.0,-1,0,0,0,10.295630140987,7.280109889280518,-1,-1,330.9453959009229,164.0546040990772,245811.0,1
2,-98924.0,-102633.0,2011,394,5,1,681.2936224565734,-1.0,-1.0,-1,0,0,0,60.876925020897694,10.295630140987,-1,-1,312.3369992339329,150.94539590092288,245811.0,1
2,-98969.0,-102592.0,2011,395,5,1,716.5256450400083,-1.0,-1.0,-1,0,1,0,233.0,60.876925020897694,22,-1,0.0,132.3369992339329,245811.0,1
2,-98969.0,-102359.0,2011,396,5,1,703.9957386234664,711.2503075570512,59.68557704560777,1,1,1,1,84.17244204607586,233.0,22,23,113.8242605828954,180.0,245811.0,1
2,-98892.0,-102393.0,2011,397,5,1,632.0007911387453,-1.0,-1.0,-1,0,0,1,69.42621983083913,84.17244204607586,-1,23,131.4964683552156,293.8242605828954,245811.0,1
2,-98840.0,-102439.0,2011,398,5,1,576.5422794557221,-1.0,-1.0,-1,0,0,0,4.242640687119285,69.42621983083913,-1,-1,134.99999999999994,311.49646835521554,245811.0,1
2,-98837.0,-102442.0,2011,399,5,1,573.4221830379428,-1.0,-1.0,-1,0,1,0,66.52818951391959,4.242640687119285,23,-1,132.5633517531899,315.0,245811.0,1
2,-98788.0,-102487.0,2011,400,5,1,524.504528102475,535.0336438019575,89.35745744786458,1,1,1,1,48.27007354458868,66.52818951391959,23,24,140.04245106917088,312.56335175318986,245811.0,1
2,-98757.0,-102524.0,2011,401,5,1,496.6376949044444,-1.0,-1.0,-1,0,0,1,10.816653826391969,48.27007354458868,-1,24,146.30993247402026,320.04245106917085,245811.0,1
2,-98751.0,-102533.0,2011,402,5,1,491.86380228677126,-1.0,-1.0,-1,0,0,0,24.166091947189145,10.816653826391969,-1,-1,155.55604521958347,326.3099324740203,245811.0,1
2,-98741.0,-102555.0,2011,403,5,1,485.6027182790475,-1.0,-1.0,-1,0,0,0,6.0,24.166091947189145,-1,-1,0.0,335.55604521958344,245811.0,1
2,-98741.0,-102549.0,2011,404,5,1,484.5141896786925,-1.0,-1.0,-1,0,0,0,7.0710678118654755,6.0,-1,-1,351.869897645844,180.0,245811.0,1
2,-98742.0,-102542.0,2011,405,5,1,484.3222068003903,-1.0,-1.0,-1,0,0,0,1.0,7.0710678118654755,-1,-1,90.0,171.86989764584405,245811.0,1
2,-98741.0,-102542.0,2011,406,5,1,483.335287352372,-1.0,-1.0,-1,0,0,0,123.00406497347964,1.0,-1,-1,0.46580908276496846,270.0,245811.0,1
2,-98740.0,-102419.0,2011,407,5,1,478.1223692738084,-1.0,-1.0,-1,0,0,0,50.32891812864648,123.00406497347964,-1,-1,40.97173633351484,180.46580908276496,245811.0,1
2,-98707.0,-102381.0,2011,408,5,1,450.7083314073526,-1.0,-1.0,-1,0,0,0,22.67156809750927,50.32891812864648,-1,-1,311.4236656250026,220.97173633351488,245811.0,1
2,-98724.0,-102366.0,2011,409,5,1,470.3232930655253,-1.0,-1.0,-1,0,0,0,158.07909412695912,22.67156809750927,-1,-1,358.1874473144844,131.42366562500268,245811.0,1
2,-98729.0,-102208.0,2011,410,5,1,421.2754443354134,-1.0,-1.0,-1,0,0,0,9.486832980505138,158.07909412695912,-1,-1,18.434948822922006,178.18744731448447,245811.0,1
2,-98726.0,-102199.0,2011,411,5,1,414.62874960619894,-1.0,-1.0,-1,0,0,0,8.54400374531753,9.486832980505138,-1,-1,20.556045219583464,198.43494882292202,245811.0,1
2,-98723.0,-102191.0,2011,412,5,1,408.5119337302155,-1.0,-1.0,-1,0,0,0,68.62215385719105,8.54400374531753,-1,-1,46.771469740034085,200.5560452195835,245811.0,1
2,-98673.0,-102144.0,2011,413,5,1,344.11771241829445,-1.0,-1.0,-1,0,0,0,15.524174696260024,68.62215385719105,-1,-1,14.931417178137542,226.77146974003412,245811.0,1
2,-98669.0,-102129.0,2011,414,5,1,335.21634805003174,-1.0,-1.0,-1,0,0,0,49.658836071740545,15.524174696260024,-1,-1,25.016893478100037,194.93141717813754,245811.0,1
2,-98648.0,-102084.0,2011,415,5,1,302.8398916919632,-1.0,-1.0,-1,0,0,0,10.295630140987,49.658836071740545,-1,-1,29.054604099077142,205.01689347810003,245811.0,1
2,-98643.0,-102075.0,2011,416,5,1,296.1519880061588,-1.0,-1.0,-1,0,0,0,19.209372712298546,10.295630140987,-1,-1,51.34019174590992,209.05460409907712,245811.0,1
2,-98628.0,-102063.0,2011,417,5,1,279.32955446926843,-1.0,-1.0,-1,0,0,0,114.75626344561765,19.209372712298546,-1,-1,10.03690245396347,231.34019174590992,245811.0,1
2,-98608.0,-101950.0,2011,418,5,1,253.00790501484337,-1.0,-1.0,-1,0,0,0,17.0,114.75626344561765,-1,-1,0.0,190.03690245396345,245811.0,1
2,-98608.0,-101933.0,2011,419,5,1,253.71243564319033,-1.0,-1.0,-1,0,0,0,16.15549442140351,17.0,-1,-1,291.8014094863518,180.0,245811.0,1
2,-98623.0,-101927.0,2011,420,5,1,269.1635190734435,-1.0,-1.0,-1,0,0,0,4.47213595499958,16.15549442140351,-1,-1,26.56505117707799,111.80140948635182,245811.0,1
2,-98621.0,-101923.0,2011,421,5,1,267.5761573832766,-1.0,-1.0,-1,0,0,0,16.278820596099706,4.47213595499958,-1,-1,42.51044707800085,206.56505117707795,245811.0,1
2,-98610.0,-101911.0,2011,422,5,1,258.2750471880704,-1.0,-1.0,-1,0,0,0,6.324555320336759,16.278820596099706,-1,-1,18.434948822922006,222.51044707800085,245811.0,1
2,-98608.0,-101905.0,2011,423,5,1,257.3285837212804,-1.0,-1.0,-1,0,0,0,9.0,6.324555320336759,-1,-1,0.0,198.43494882292202,245811.0,1
2,-98608.0,-101896.0,2011,424,5,1,259.12352266824405,-1.0,-1.0,-1,0,0,0,2.23606797749979,9.0,-1,-1,26.56505117707799,180.0,245811.0,1
2,-98607.0,-101894.0,2011,425,5,1,258.58847615468096,-1.0,-1.0,-1,0,0,0,13.45362404707371,2.23606797749979,-1,-1,48.01278750418333,206.56505117707795,245811.0,1
2,-98597.0,-101885.0,2011,426,5,1,251.10356429170812,-1.0,-1.0,-1,0,0,0,3.1622776601683795,13.45362404707371,-1,-1,18.434948822922006,228.01278750418334,245811.0,1
2,-98596.0,-101882.0,2011,427,5,1,250.96015620014265,-1.0,-1.0,-1,0,0,0,1.4142135623730951,3.1622776601683795,-1,-1,45.0,198.43494882292202,245811.0,1
2,-98595.0,-101881.0,2011,428,5,1,250.28184113115358,-1.0,-1.0,-1,0,0,0,4.123105625617661,1.4142135623730951,-1,-1,14.036243467926484,225.00000000000006,245811.0,1
2,-98594.0,-101877.0,2011,429,5,1,250.49151682242655,-1.0,-1.0,-1,0,0,0,14.866068747318506,4.123105625617661,-1,-1,42.27368900609372,194.03624346792654,245811.0,1
2,-98584.0,-101866.0,2011,430,5,1,244.6160256401857,-1.0,-1.0,-1,0,0,0,2.8284271247461903,14.866068747318506,-1,-1,134.99999999999994,222.27368900609372,245811.0,1
2,-98582.0,-101868.0,2011,431,5,1,242.0433845408711,-1.0,-1.0,-1,0,0,0,2.8284271247461903,2.8284271247461903,-1,-1,45.0,315.0,245811.0,1
2,-98580.0,-101866.0,2011,432,5,1,240.87548650703334,-1.0,-1.0,-1,0,0,0,20.0,2.8284271247461903,-1,-1,306.86989764584405,225.00000000000006,245811.0,1
2,-98596.0,-101854.0,2011,433,5,1,260.16341018675166,-1.0,-1.0,-1,0,0,0,50.93132631298737,20.0,-1,-1,313.4088597288054,126.86989764584402,245811.0,1
2,-98633.0,-101819.0,2011,434,5,1,308.1768972522113,-1.0,-1.0,-1,0,0,0,2.8284271247461903,50.93132631298737,-1,-1,315.0,133.40885972880542,245811.0,1
2,-98635.0,-101817.0,2011,435,5,1,310.84562084739105,-1.0,-1.0,-1,0,0,0,35.05709628591621,2.8284271247461903,-1,-1,273.27048792318357,134.99999999999994,245811.0,1
2,-98670.0,-101815.0,2011,436,5,1,343.50254729768744,-1.0,-1.0,-1,0,0,0,1.0,35.05709628591621,-1,-1,270.0,93.27048792318355,245811.0,1
2,-98671.0,-101815.0,2011,437,5,1,344.41980198589044,-1.0,-1.0,-1,0,0,0,36.013886210738214,1.0,-1,-1,271.5911402711946,90.0,245811.0,1
2,-98707.0,-101814.0,2011,438,5,1,378.08464660707926,-1.0,-1.0,-1,0,1,0,81.05553651663777,36.013886210738214,24,-1,272.12109639666147,91.59114027119459,245811.0,1
2,-98788.0,-101811.0,2011,439,4,1,455.3789630626342,472.451055666087,113.5807690334846,1,1,1,1,22.20360331117452,81.05553651663777,24,25,277.76516601842536,92.12109639666146,245811.0,1
2,-98810.0,-101808.0,2011,440,4,1,477.2431246230793,493.8511921621735,112.87867589894361,1,1,1,1,57.723478758647246,22.20360331117452,24,25,255.96375653207357,97.76516601842533,245811.0,1
2,-98866.0,-101822.0,2011,441,5,1,527.2769670675934,-1.0,-1.0,-1,0,0,1,48.373546489791295,57.723478758647246,-1,25,262.8749836510982,75.96375653207352,245811.0,1
2,-98914.0,-101828.0,2011,442,5,1,572.5879845054383,-1.0,-1.0,-1,0,0,0,26.0,48.373546489791295,-1,-1,270.0,82.87498365109818,245811.0,1
2,-98940.0,-101828.0,2011,443,5,1,597.9974916335352,-1.0,-1.0,-1,0,0,0,7.0710678118654755,26.0,-1,-1,278.13010235415595,90.0,245811.0,1
2,-98947.0,-101827.0,2011,444,5,1,605.0528902501004,-1.0,-1.0,-1,0,0,0,27.65863337187866,7.0710678118654755,-1,-1,192.52880770915152,98.130102354156,245811.0,1
2,-98953.0,-101854.0,2011,445,5,1,605.9768972493919,-1.0,-1.0,-1,0,0,0,87.47571091451616,27.65863337187866,-1,-1,190.53918372862825,12.52880770915151,245811.0,1
2,-98969.0,-101940.0,2011,446,5,1,614.1172526480591,-1.0,-1.0,-1,0,1,0,208.0,87.47571091451616,25,-1,0.0,10.539183728628242,245811.0,1
2,-98969.0,-101732.0,2011,447,5,1,652.2238879403299,669.940295847324,113.58040699086082,1,1,1,1,563.0,208.0,25,26,90.0,180.0,245811.0,1
2,-98406.0,-101732.0,2011,448,5,1,219.1255347968374,-1.0,-1.0,-1,0,0,1,20.12461179749811,563.0,-1,26,116.56505117707793,270.0,245811.0,1
2,-98388.0,-101741.0,2011,449,5,1,204.27677303110113,-1.0,-1.0,-1,0,0,0,-1.0,20.12461179749811,-1,-1,-1.0,296.565051177078,245811.0,1
2,-98729.0,-102582.0,2021,450,5,1,479.73847041903986,-1.0,-1.0,-1,0,0,0,3.1622776601683795,-1.0,-1,-1,161.56505117707798,-1.0,245811.0,1
2,-98728.0,-102585.0,2021,451,5,1,479.517465792436,-1.0,-1.0,-1,0,0,0,1.0,3.1622776601683795,-1,-1,0.0,341.56505117707803,245811.0,1
